pos	value	group	Pos	total	base	proportion	pos_from_5end	sample
13	19031	C.T	13	4088989	C	0.00465420669999357	13	PL0026_mapped_At_q20.sorted.mapDamage
14	19186	C.T	14	4095588	C	0.00468455323142855	14	PL0026_mapped_At_q20.sorted.mapDamage
15	18526	C.T	15	4061894	C	0.00456092650374431	15	PL0026_mapped_At_q20.sorted.mapDamage
16	18613	C.T	16	4114959	C	0.00452325284407451	16	PL0026_mapped_At_q20.sorted.mapDamage
17	18719	C.T	17	4115542	C	0.00454836811287553	17	PL0026_mapped_At_q20.sorted.mapDamage
18	18549	C.T	18	4065679	C	0.00456233755788393	18	PL0026_mapped_At_q20.sorted.mapDamage
19	18779	C.T	19	4100068	C	0.00458016793867809	19	PL0026_mapped_At_q20.sorted.mapDamage
20	18429	C.T	20	4087747	C	0.00450835142194466	20	PL0026_mapped_At_q20.sorted.mapDamage
21	18076	C.T	21	4048981	C	0.0044643331248035	21	PL0026_mapped_At_q20.sorted.mapDamage
22	18102	C.T	22	4076309	C	0.00444078208987591	22	PL0026_mapped_At_q20.sorted.mapDamage
23	18340	C.T	23	4063251	C	0.00451362714240395	23	PL0026_mapped_At_q20.sorted.mapDamage
24	18234	C.T	24	4013476	C	0.00454319397948312	24	PL0026_mapped_At_q20.sorted.mapDamage
25	18275	C.T	25	4047984	C	0.00451459294305511	25	PL0026_mapped_At_q20.sorted.mapDamage
26	18236	C.T	26	4031811	C	0.00452302947732421	26	PL0026_mapped_At_q20.sorted.mapDamage
27	18030	C.T	27	3989419	C	0.00451945508857305	27	PL0026_mapped_At_q20.sorted.mapDamage
28	17694	C.T	28	4005089	C	0.00441787935299315	28	PL0026_mapped_At_q20.sorted.mapDamage
29	18202	C.T	29	3989187	C	0.00456283448231432	29	PL0026_mapped_At_q20.sorted.mapDamage
30	18035	C.T	30	3934026	C	0.00458436217757585	30	PL0026_mapped_At_q20.sorted.mapDamage
31	17917	C.T	31	3948277	C	0.00453792882312968	31	PL0026_mapped_At_q20.sorted.mapDamage
32	18173	C.T	32	3922265	C	0.00463329224312993	32	PL0026_mapped_At_q20.sorted.mapDamage
33	17735	C.T	33	3859278	C	0.00459541914316616	33	PL0026_mapped_At_q20.sorted.mapDamage
34	17470	C.T	34	3852860	C	0.00453429400497293	34	PL0026_mapped_At_q20.sorted.mapDamage
35	17751	C.T	35	3828028	C	0.00463711341714324	35	PL0026_mapped_At_q20.sorted.mapDamage
36	17479	C.T	36	3762440	C	0.00464565547889136	36	PL0026_mapped_At_q20.sorted.mapDamage
37	17145	C.T	37	3758993	C	0.0045610619652657	37	PL0026_mapped_At_q20.sorted.mapDamage
38	17274	C.T	38	3724900	C	0.00463743993127332	38	PL0026_mapped_At_q20.sorted.mapDamage
39	16842	C.T	39	3647467	C	0.00461745095980306	39	PL0026_mapped_At_q20.sorted.mapDamage
40	16660	C.T	40	3629166	C	0.0045905863771456	40	PL0026_mapped_At_q20.sorted.mapDamage
41	16610	C.T	41	3594449	C	0.00462101423611797	41	PL0026_mapped_At_q20.sorted.mapDamage
42	16614	C.T	42	3506845	C	0.00473759176695862	42	PL0026_mapped_At_q20.sorted.mapDamage
43	16127	C.T	43	3486940	C	0.00462497203852088	43	PL0026_mapped_At_q20.sorted.mapDamage
44	16489	C.T	44	3449649	C	0.00477990659339544	44	PL0026_mapped_At_q20.sorted.mapDamage
45	15738	C.T	45	3367919	C	0.00467291523341268	45	PL0026_mapped_At_q20.sorted.mapDamage
46	15753	C.T	46	3341635	C	0.00471415938604905	46	PL0026_mapped_At_q20.sorted.mapDamage
47	15513	C.T	47	3301030	C	0.00469944229528359	47	PL0026_mapped_At_q20.sorted.mapDamage
48	14743	C.T	48	3211822	C	0.00459022947099808	48	PL0026_mapped_At_q20.sorted.mapDamage
49	14782	C.T	49	3181746	C	0.00464587682360566	49	PL0026_mapped_At_q20.sorted.mapDamage
50	14714	C.T	50	3142128	C	0.00468281368550231	50	PL0026_mapped_At_q20.sorted.mapDamage
51	14263	C.T	51	3060232	C	0.00466075774647151	51	PL0026_mapped_At_q20.sorted.mapDamage
52	13958	C.T	52	3032185	C	0.00460328113225281	52	PL0026_mapped_At_q20.sorted.mapDamage
53	14093	C.T	53	2977368	C	0.00473337524954927	53	PL0026_mapped_At_q20.sorted.mapDamage
54	13602	C.T	54	2901064	C	0.00468862458739276	54	PL0026_mapped_At_q20.sorted.mapDamage
55	13359	C.T	55	2879314	C	0.00463964680475974	55	PL0026_mapped_At_q20.sorted.mapDamage
56	13052	C.T	56	2828044	C	0.00461520400672691	56	PL0026_mapped_At_q20.sorted.mapDamage
57	12793	C.T	57	2757413	C	0.0046394936123098	57	PL0026_mapped_At_q20.sorted.mapDamage
58	12898	C.T	58	2730580	C	0.00472353858887123	58	PL0026_mapped_At_q20.sorted.mapDamage
59	12400	C.T	59	2678282	C	0.00462983360228684	59	PL0026_mapped_At_q20.sorted.mapDamage
60	12316	C.T	60	2607826	C	0.00472270772666581	60	PL0026_mapped_At_q20.sorted.mapDamage
61	12075	C.T	61	2580256	C	0.00467976820904592	61	PL0026_mapped_At_q20.sorted.mapDamage
62	11741	C.T	62	2533856	C	0.00463364926815099	62	PL0026_mapped_At_q20.sorted.mapDamage
63	11641	C.T	63	2464694	C	0.00472310152903362	63	PL0026_mapped_At_q20.sorted.mapDamage
64	11447	C.T	64	2434848	C	0.00470132016454415	64	PL0026_mapped_At_q20.sorted.mapDamage
65	11351	C.T	65	2395843	C	0.00473778957970117	65	PL0026_mapped_At_q20.sorted.mapDamage
66	11133	C.T	66	2328701	C	0.00478077692241297	66	PL0026_mapped_At_q20.sorted.mapDamage
67	10625	C.T	67	2298848	C	0.0046218801765058	67	PL0026_mapped_At_q20.sorted.mapDamage
68	10649	C.T	68	2255877	C	0.00472055878933116	68	PL0026_mapped_At_q20.sorted.mapDamage
69	10378	C.T	69	2200472	C	0.00471626087493956	69	PL0026_mapped_At_q20.sorted.mapDamage
70	10012	C.T	70	2169617	C	0.0046146393580065	70	PL0026_mapped_At_q20.sorted.mapDamage
1	39308	C.T	1	3690717	C	0.0106505050373681	1	PL0027_mapped_At_q20.sorted.mapDamage
2	31838	C.T	2	3394677	C	0.00937880098754609	2	PL0027_mapped_At_q20.sorted.mapDamage
3	21555	C.T	3	3889643	C	0.00554163968261355	3	PL0027_mapped_At_q20.sorted.mapDamage
4	20407	C.T	4	3492728	C	0.00584271091250163	4	PL0027_mapped_At_q20.sorted.mapDamage
5	19562	C.T	5	3337045	C	0.00586207258217974	5	PL0027_mapped_At_q20.sorted.mapDamage
6	18555	C.T	6	3139349	C	0.00591046105418671	6	PL0027_mapped_At_q20.sorted.mapDamage
7	17830	C.T	7	3372548	C	0.00528680392391747	7	PL0027_mapped_At_q20.sorted.mapDamage
8	17687	C.T	8	3294059	C	0.00536936345098858	8	PL0027_mapped_At_q20.sorted.mapDamage
9	17157	C.T	9	3238230	C	0.00529826479280348	9	PL0027_mapped_At_q20.sorted.mapDamage
10	17148	C.T	10	3300300	C	0.00519589128261067	10	PL0027_mapped_At_q20.sorted.mapDamage
11	17335	C.T	11	3324503	C	0.00521431323719666	11	PL0027_mapped_At_q20.sorted.mapDamage
12	16884	C.T	12	3282850	C	0.0051430921303136	12	PL0027_mapped_At_q20.sorted.mapDamage
13	17239	C.T	13	3320383	C	0.00519187093778037	13	PL0027_mapped_At_q20.sorted.mapDamage
14	17162	C.T	14	3335833	C	0.00514474195800569	14	PL0027_mapped_At_q20.sorted.mapDamage
15	17150	C.T	15	3307153	C	0.00518572923599241	15	PL0027_mapped_At_q20.sorted.mapDamage
16	16906	C.T	16	3329157	C	0.00507816242970818	16	PL0027_mapped_At_q20.sorted.mapDamage
17	16816	C.T	17	3340619	C	0.00503379762852334	17	PL0027_mapped_At_q20.sorted.mapDamage
18	16814	C.T	18	3310253	C	0.0050793700662759	18	PL0027_mapped_At_q20.sorted.mapDamage
19	16452	C.T	19	3321288	C	0.00495349996748249	19	PL0027_mapped_At_q20.sorted.mapDamage
20	16860	C.T	20	3323011	C	0.00507371176321715	20	PL0027_mapped_At_q20.sorted.mapDamage
21	16396	C.T	21	3292254	C	0.00498017467668048	21	PL0027_mapped_At_q20.sorted.mapDamage
22	16374	C.T	22	3294009	C	0.0049708425204667	22	PL0027_mapped_At_q20.sorted.mapDamage
23	16905	C.T	23	3294634	C	0.00513107070466704	23	PL0027_mapped_At_q20.sorted.mapDamage
24	16810	C.T	24	3250831	C	0.00517098551108932	24	PL0027_mapped_At_q20.sorted.mapDamage
25	16505	C.T	25	3250756	C	0.00507728048490874	25	PL0027_mapped_At_q20.sorted.mapDamage
26	16709	C.T	26	3234153	C	0.00516642224409297	26	PL0027_mapped_At_q20.sorted.mapDamage
27	16322	C.T	27	3195435	C	0.00510791175536351	27	PL0027_mapped_At_q20.sorted.mapDamage
28	16470	C.T	28	3190321	C	0.00516248991872605	28	PL0027_mapped_At_q20.sorted.mapDamage
29	16488	C.T	29	3174531	C	0.00519383808190879	29	PL0027_mapped_At_q20.sorted.mapDamage
30	16421	C.T	30	3121226	C	0.00526107369347814	30	PL0027_mapped_At_q20.sorted.mapDamage
31	16253	C.T	31	3105596	C	0.00523345599363214	31	PL0027_mapped_At_q20.sorted.mapDamage
32	16225	C.T	32	3082416	C	0.00526372819243087	32	PL0027_mapped_At_q20.sorted.mapDamage
33	16017	C.T	33	3022408	C	0.00529941688878537	33	PL0027_mapped_At_q20.sorted.mapDamage
34	15797	C.T	34	2991039	C	0.00528144233492108	34	PL0027_mapped_At_q20.sorted.mapDamage
35	15506	C.T	35	2961333	C	0.00523615547457851	35	PL0027_mapped_At_q20.sorted.mapDamage
36	15558	C.T	36	2895397	C	0.00537335639983049	36	PL0027_mapped_At_q20.sorted.mapDamage
37	15463	C.T	37	2865765	C	0.005395766924364	37	PL0027_mapped_At_q20.sorted.mapDamage
38	15101	C.T	38	2822502	C	0.00535021764377846	38	PL0027_mapped_At_q20.sorted.mapDamage
39	14778	C.T	39	2750767	C	0.00537231979298865	39	PL0027_mapped_At_q20.sorted.mapDamage
40	14541	C.T	40	2715557	C	0.00535470255273596	40	PL0027_mapped_At_q20.sorted.mapDamage
41	14310	C.T	41	2678278	C	0.00534298530623035	41	PL0027_mapped_At_q20.sorted.mapDamage
42	14104	C.T	42	2606270	C	0.00541156518702974	42	PL0027_mapped_At_q20.sorted.mapDamage
43	13520	C.T	43	2565157	C	0.00527063255777327	43	PL0027_mapped_At_q20.sorted.mapDamage
44	13449	C.T	44	2526847	C	0.00532244334540239	44	PL0027_mapped_At_q20.sorted.mapDamage
45	13087	C.T	45	2455486	C	0.00532969847924199	45	PL0027_mapped_At_q20.sorted.mapDamage
46	12898	C.T	46	2410418	C	0.00535093913171906	46	PL0027_mapped_At_q20.sorted.mapDamage
47	12694	C.T	47	2369473	C	0.00535730941015154	47	PL0027_mapped_At_q20.sorted.mapDamage
48	12441	C.T	48	2292862	C	0.00542596981414494	48	PL0027_mapped_At_q20.sorted.mapDamage
49	11876	C.T	49	2251159	C	0.00527550475110821	49	PL0027_mapped_At_q20.sorted.mapDamage
50	11998	C.T	50	2213935	C	0.00541930996167457	50	PL0027_mapped_At_q20.sorted.mapDamage
51	11327	C.T	51	2146671	C	0.00527654214362611	51	PL0027_mapped_At_q20.sorted.mapDamage
