pos	value	group	Pos	total	base	proportion	pos_from_5end	sample
60	1483	C.T	60	127252	C	0.0116540408009304	60	PL0127.mapped_to_Pseudomonas.dd.q20.mapDamage
61	1367	C.T	61	124249	C	0.0110021006205281	61	PL0127.mapped_to_Pseudomonas.dd.q20.mapDamage
62	1523	C.T	62	125713	C	0.0121148966296246	62	PL0127.mapped_to_Pseudomonas.dd.q20.mapDamage
63	1478	C.T	63	120044	C	0.012312152210856	63	PL0127.mapped_to_Pseudomonas.dd.q20.mapDamage
64	1362	C.T	64	117424	C	0.0115989916882409	64	PL0127.mapped_to_Pseudomonas.dd.q20.mapDamage
65	1476	C.T	65	118282	C	0.012478652711317	65	PL0127.mapped_to_Pseudomonas.dd.q20.mapDamage
66	1299	C.T	66	112306	C	0.0115666126475878	66	PL0127.mapped_to_Pseudomonas.dd.q20.mapDamage
67	1201	C.T	67	110130	C	0.0109052937437574	67	PL0127.mapped_to_Pseudomonas.dd.q20.mapDamage
68	1372	C.T	68	110795	C	0.0123832302901755	68	PL0127.mapped_to_Pseudomonas.dd.q20.mapDamage
69	1238	C.T	69	105343	C	0.0117520860427366	69	PL0127.mapped_to_Pseudomonas.dd.q20.mapDamage
70	1122	C.T	70	102654	C	0.0109299199251856	70	PL0127.mapped_to_Pseudomonas.dd.q20.mapDamage
1	61594	C.T	1	2447588	C	0.0251651830291699	1	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
2	54492	C.T	2	2424617	C	0.0224744774123088	2	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
3	35766	C.T	3	2327439	C	0.0153671052173655	3	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
4	32963	C.T	4	2284610	C	0.0144282831643038	4	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
5	39522	C.T	5	2316900	C	0.0170581380292632	5	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
6	38652	C.T	6	2185113	C	0.0176887877194452	6	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
7	34174	C.T	7	2219129	C	0.0153997356620548	7	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
8	39163	C.T	8	2349725	C	0.0166670567832406	8	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
9	37428	C.T	9	2270481	C	0.0164846127318396	9	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
10	33994	C.T	10	2270535	C	0.0149718018000163	10	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
11	38005	C.T	11	2360757	C	0.0160986497127828	11	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
12	35793	C.T	12	2285370	C	0.0156617965581066	12	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
13	33456	C.T	13	2290990	C	0.0146032937725612	13	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
14	38136	C.T	14	2380527	C	0.0160199821300073	14	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
15	35806	C.T	15	2304299	C	0.015538782076458	15	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
16	33103	C.T	16	2300649	C	0.0143885486225843	16	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
17	37268	C.T	17	2386563	C	0.0156157620812859	17	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
18	35354	C.T	18	2306715	C	0.0153265574637526	18	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
19	33242	C.T	19	2300927	C	0.0144472206202109	19	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
20	37213	C.T	20	2379350	C	0.0156399857103831	20	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
21	34412	C.T	21	2273327	C	0.015137285573083	21	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
22	32145	C.T	22	2261278	C	0.0142154127002518	22	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
23	36377	C.T	23	2333771	C	0.0155872191401813	23	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
24	33826	C.T	24	2235492	C	0.0151313446883281	24	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
25	31871	C.T	25	2209613	C	0.0144237927637102	25	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
26	35927	C.T	26	2280633	C	0.0157530825871589	26	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
27	33209	C.T	27	2175053	C	0.0152681336960525	27	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
28	31052	C.T	28	2146720	C	0.0144648580159499	28	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
29	33909	C.T	29	2206786	C	0.0153657853548101	29	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
30	31841	C.T	30	2101616	C	0.0151507221109851	30	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
31	29143	C.T	31	2065050	C	0.0141124912229728	31	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
32	32981	C.T	32	2119020	C	0.0155642702758822	32	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
33	31096	C.T	33	2014076	C	0.0154393379395812	33	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
34	28147	C.T	34	1976596	C	0.0142401380959994	34	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
35	31652	C.T	35	2025249	C	0.0156286955332406	35	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
36	29445	C.T	36	1927576	C	0.0152756622825767	36	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
37	27078	C.T	37	1887860	C	0.0143432246035193	37	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
38	30132	C.T	38	1932127	C	0.0155952481384505	38	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
39	27484	C.T	39	1828988	C	0.0150268891868071	39	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
40	25746	C.T	40	1785402	C	0.0144202818188845	40	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
41	28165	C.T	41	1821702	C	0.0154608163135354	41	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
42	26154	C.T	42	1724039	C	0.0151701904655289	42	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
43	23661	C.T	43	1677957	C	0.0141010764876573	43	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
44	26225	C.T	44	1712205	C	0.0153165070771315	44	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
45	24529	C.T	45	1618618	C	0.015154285940228	45	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
46	22179	C.T	46	1575617	C	0.0140763903918275	46	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
47	24136	C.T	47	1604846	C	0.0150394492680295	47	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
48	22582	C.T	48	1516293	C	0.0148928999870078	48	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
49	20722	C.T	49	1473418	C	0.0140638976855176	49	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
50	23047	C.T	50	1498443	C	0.0153806317624361	50	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
51	21074	C.T	51	1418597	C	0.0148555227453604	51	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
52	19164	C.T	52	1378584	C	0.0139012203826535	52	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
53	20991	C.T	53	1397741	C	0.0150178037275862	53	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
54	19579	C.T	54	1320073	C	0.014831755516551	54	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
55	18133	C.T	55	1285514	C	0.0141056417899766	55	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
56	19562	C.T	56	1304102	C	0.015000360401257	56	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
57	18282	C.T	57	1230919	C	0.0148523176585949	57	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
58	16769	C.T	58	1195596	C	0.0140256407682863	58	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
59	18413	C.T	59	1209670	C	0.0152215066919077	59	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
60	17132	C.T	60	1141376	C	0.015009952898957	60	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
61	15403	C.T	61	1112141	C	0.0138498625623909	61	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
62	17347	C.T	62	1126766	C	0.0153953882172519	62	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
63	15899	C.T	63	1060378	C	0.0149937097902823	63	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
64	14707	C.T	64	1031297	C	0.0142606833918842	64	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
65	15858	C.T	65	1044382	C	0.0151840993046606	65	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
66	14630	C.T	66	980584	C	0.0149196805169165	66	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
67	13108	C.T	67	949908	C	0.0137992310834312	67	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
68	14528	C.T	68	958892	C	0.0151508199046399	68	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
69	13101	C.T	69	902029	C	0.0145239232884974	69	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
70	12314	C.T	70	874120	C	0.0140873106667277	70	PL0131.mapped_to_Pseudomonas.dd.q20.mapDamage
1	12476	C.T	1	614746	C	0.020294560680346	1	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
2	11131	C.T	2	588612	C	0.0189105896583828	2	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
3	7340	C.T	3	570968	C	0.0128553614213056	3	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
4	6908	C.T	4	558879	C	0.0123604572725044	4	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
5	7803	C.T	5	565540	C	0.0137974325423489	5	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
6	7634	C.T	6	531143	C	0.0143727771993606	6	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
7	6984	C.T	7	543702	C	0.0128452718584813	7	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
8	7679	C.T	8	572468	C	0.0134138502064744	8	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
9	7427	C.T	9	556631	C	0.0133427710637747	9	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
10	6940	C.T	10	556876	C	0.0124623794166026	10	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
11	7471	C.T	11	575114	C	0.0129904679767837	11	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
12	6991	C.T	12	558253	C	0.0125229958459695	12	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
13	6473	C.T	13	561485	C	0.0115283578368078	13	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
14	7397	C.T	14	578983	C	0.0127758500681367	14	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
15	6891	C.T	15	563081	C	0.0122380261454391	15	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
16	6569	C.T	16	563180	C	0.0116641215952271	16	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
17	7338	C.T	17	579977	C	0.0126522258641291	17	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
18	6967	C.T	18	562805	C	0.0123790655733336	18	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
19	6532	C.T	19	562410	C	0.0116143027328817	19	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
20	7185	C.T	20	579273	C	0.0124034781527881	20	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
21	6910	C.T	21	557935	C	0.0123849552367211	21	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
22	6560	C.T	22	554010	C	0.0118409414992509	22	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
23	7081	C.T	23	570122	C	0.0124201486699338	23	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
24	6788	C.T	24	548665	C	0.0123718480311301	24	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
25	6330	C.T	25	542709	C	0.0116637092806642	25	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
26	6866	C.T	26	556540	C	0.0123369389441909	26	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
27	6418	C.T	27	533869	C	0.0120216757294392	27	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
28	6101	C.T	28	526940	C	0.0115781682924052	28	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
29	6877	C.T	29	537555	C	0.0127931095422794	29	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
30	6279	C.T	30	513699	C	0.0122231111993599	30	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
31	5907	C.T	31	504956	C	0.0116980489389174	31	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
32	6436	C.T	32	514826	C	0.0125013111225929	32	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
33	6205	C.T	33	490668	C	0.0126460254184092	33	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
34	5570	C.T	34	480861	C	0.0115833889627148	34	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
35	6218	C.T	35	488310	C	0.0127337142389056	35	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
36	5845	C.T	36	465063	C	0.0125681896861285	36	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
37	5451	C.T	37	455252	C	0.0119735882544173	37	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
38	5768	C.T	38	461012	C	0.0125116049039938	38	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
39	5427	C.T	39	437423	C	0.0124067550174545	39	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
40	5059	C.T	40	425024	C	0.0119028572504141	40	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
41	5370	C.T	41	428666	C	0.0125272356566651	41	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
42	5226	C.T	42	407514	C	0.0128240992947482	42	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
43	4745	C.T	43	395148	C	0.0120081589682853	43	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
44	5059	C.T	44	399787	C	0.0126542383819384	44	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
45	4629	C.T	45	377077	C	0.0122760072876362	45	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
46	4261	C.T	46	364728	C	0.0116826785988463	46	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
47	4557	C.T	47	369512	C	0.0123324817597263	47	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
48	4285	C.T	48	348268	C	0.0123037430943986	48	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
49	4024	C.T	49	336864	C	0.0119454735442196	49	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
50	4259	C.T	50	340668	C	0.0125019080160156	50	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
51	4039	C.T	51	321336	C	0.0125693977643339	51	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
52	3604	C.T	52	310687	C	0.0116000991351424	52	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
53	3831	C.T	53	311710	C	0.0122902698020596	53	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
54	3571	C.T	54	293823	C	0.0121535754518877	54	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
55	3316	C.T	55	285418	C	0.0116180479156886	55	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
56	3441	C.T	56	286677	C	0.012003055703806	56	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
57	3305	C.T	57	269595	C	0.0122591294348931	57	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
58	2993	C.T	58	260680	C	0.011481509897192	58	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
59	3318	C.T	59	262339	C	0.0126477572911386	59	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
60	3059	C.T	60	247295	C	0.0123698416870539	60	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
61	2873	C.T	61	240388	C	0.0119515117227149	61	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
62	2998	C.T	62	240464	C	0.01246756271209	62	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
63	2763	C.T	63	225492	C	0.0122532063221755	63	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
64	2709	C.T	64	219112	C	0.0123635401073424	64	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
65	2707	C.T	65	220015	C	0.0123037065654614	65	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
66	2503	C.T	66	206425	C	0.0121254692987768	66	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
67	2316	C.T	67	200052	C	0.0115769899826045	67	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
68	2370	C.T	68	199799	C	0.011861921230837	68	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
69	2316	C.T	69	187463	C	0.0123544379424206	69	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
70	2059	C.T	70	180749	C	0.0113914876430852	70	PL0137.mapped_to_Pseudomonas.dd.q20.mapDamage
1	634	C.T	1	39953	C	0.0158686456586489	1	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
2	695	C.T	2	37719	C	0.0184257270871444	2	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
3	430	C.T	3	39394	C	0.010915367822511	3	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
4	437	C.T	4	36584	C	0.0119451126175377	4	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
5	450	C.T	5	36804	C	0.0122269318552331	5	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
6	448	C.T	6	35311	C	0.0126872645917703	6	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
7	395	C.T	7	36063	C	0.0109530543770624	7	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
8	462	C.T	8	37223	C	0.0124116809499503	8	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
9	467	C.T	9	36820	C	0.0126833242802825	9	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
10	424	C.T	10	36871	C	0.0114995524938298	10	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
11	413	C.T	11	37884	C	0.0109016999260902	11	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
12	443	C.T	12	37189	C	0.0119121245529592	12	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
13	381	C.T	13	37369	C	0.0101956166876288	13	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
14	399	C.T	14	37986	C	0.0105038698467857	14	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
15	381	C.T	15	37033	C	0.0102881214052332	15	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
16	380	C.T	16	37364	C	0.0101702173214859	16	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
17	527	C.T	17	38477	C	0.0136964940094082	17	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
18	439	C.T	18	37634	C	0.0116649837912526	18	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
19	403	C.T	19	37207	C	0.0108312951863897	19	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
20	401	C.T	20	37425	C	0.0107147628590514	20	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
21	424	C.T	21	35778	C	0.0118508580692045	21	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
22	412	C.T	22	35475	C	0.0116138125440451	22	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
23	407	C.T	23	36102	C	0.0112736136502133	23	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
24	388	C.T	24	34830	C	0.0111398219925352	24	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
25	369	C.T	25	35002	C	0.0105422547283012	25	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
26	369	C.T	26	35522	C	0.0103879286076234	26	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
27	392	C.T	27	34379	C	0.0114023095494342	27	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
28	377	C.T	28	34014	C	0.0110836714294114	28	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
29	364	C.T	29	34863	C	0.010440868542581	29	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
30	341	C.T	30	33462	C	0.0101906640368179	30	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
31	361	C.T	31	33126	C	0.0108977842178349	31	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
32	343	C.T	32	33564	C	0.0102192825646526	32	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
33	332	C.T	33	32781	C	0.0101278179433208	33	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
34	318	C.T	34	32172	C	0.00988437150317046	34	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
35	364	C.T	35	32544	C	0.0111848574237955	35	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
36	364	C.T	36	31498	C	0.0115562892882088	36	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
37	344	C.T	37	31083	C	0.011067142811183	37	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
38	354	C.T	38	31600	C	0.0112025316455696	38	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
39	321	C.T	39	30310	C	0.0105905641702408	39	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
40	334	C.T	40	29986	C	0.0111385313146135	40	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
41	328	C.T	41	30280	C	0.0108322324966975	41	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
42	341	C.T	42	29027	C	0.0117476831915114	42	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
43	319	C.T	43	28526	C	0.0111827806211877	43	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
44	320	C.T	44	29225	C	0.0109495295124038	44	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
45	305	C.T	45	27776	C	0.010980702764977	45	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
46	323	C.T	46	27534	C	0.0117309508244352	46	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
47	321	C.T	47	27706	C	0.0115859380639573	47	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
48	322	C.T	48	26439	C	0.0121789780248875	48	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
49	267	C.T	49	26333	C	0.0101393688527703	49	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
50	305	C.T	50	26640	C	0.0114489489489489	50	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
51	273	C.T	51	25248	C	0.0108127376425856	51	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
52	259	C.T	52	24963	C	0.0103753555261787	52	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
53	262	C.T	53	25270	C	0.0103680253264741	53	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
54	218	C.T	54	24216	C	0.00900231252064751	54	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
55	214	C.T	55	23654	C	0.00904709562864632	55	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
56	252	C.T	56	23949	C	0.0105223600150319	56	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
57	213	C.T	57	23016	C	0.00925443169968717	57	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
58	220	C.T	58	22597	C	0.00973580563791654	58	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
59	243	C.T	59	23003	C	0.0105638394991958	59	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
60	221	C.T	60	21650	C	0.0102078521939954	60	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
61	219	C.T	61	21449	C	0.0102102662128771	61	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
62	245	C.T	62	21508	C	0.0113911102845453	62	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
63	230	C.T	63	20596	C	0.0111672169353272	63	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
64	195	C.T	64	20528	C	0.00949922057677319	64	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
65	228	C.T	65	20475	C	0.0111355311355311	65	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
66	206	C.T	66	19402	C	0.0106174621173075	66	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
67	191	C.T	67	19081	C	0.0100099575493947	67	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
68	228	C.T	68	19292	C	0.0118183703089363	68	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
69	183	C.T	69	18676	C	0.00979867209252517	69	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
70	196	C.T	70	18213	C	0.0107615439521221	70	PL0139.mapped_to_Pseudomonas.dd.q20.mapDamage
1	1420	C.T	1	81668	C	0.0173874712249596	1	PL0185.mapped_to_Pseudomonas.dd.q20.mapDamage
2	1416	C.T	2	78287	C	0.0180872941867743	2	PL0185.mapped_to_Pseudomonas.dd.q20.mapDamage
3	866	C.T	3	73816	C	0.0117318738484881	3	PL0185.mapped_to_Pseudomonas.dd.q20.mapDamage
4	824	C.T	4	73322	C	0.0112381004337034	4	PL0185.mapped_to_Pseudomonas.dd.q20.mapDamage
5	1004	C.T	5	73569	C	0.0136470524269733	5	PL0185.mapped_to_Pseudomonas.dd.q20.mapDamage
6	1009	C.T	6	68671	C	0.0146932475135064	6	PL0185.mapped_to_Pseudomonas.dd.q20.mapDamage
7	950	C.T	7	71029	C	0.0133748187360092	7	PL0185.mapped_to_Pseudomonas.dd.q20.mapDamage
8	1014	C.T	8	74522	C	0.0136067201631733	8	PL0185.mapped_to_Pseudomonas.dd.q20.mapDamage
9	936	C.T	9	71109	C	0.0131628907733198	9	PL0185.mapped_to_Pseudomonas.dd.q20.mapDamage
10	872	C.T	10	72693	C	0.0119956529514534	10	PL0185.mapped_to_Pseudomonas.dd.q20.mapDamage
11	977	C.T	11	74581	C	0.0130998511685282	11	PL0185.mapped_to_Pseudomonas.dd.q20.mapDamage
12	849	C.T	12	71648	C	0.011849598034837	12	PL0185.mapped_to_Pseudomonas.dd.q20.mapDamage
13	901	C.T	13	72701	C	0.012393227053273	13	PL0185.mapped_to_Pseudomonas.dd.q20.mapDamage
14	982	C.T	14	75341	C	0.0130340717537596	14	PL0185.mapped_to_Pseudomonas.dd.q20.mapDamage
15	970	C.T	15	71876	C	0.0134954644109299	15	PL0185.mapped_to_Pseudomonas.dd.q20.mapDamage
16	903	C.T	16	72992	C	0.0123712187637001	16	PL0185.mapped_to_Pseudomonas.dd.q20.mapDamage
17	1026	C.T	17	75931	C	0.0135122677167428	17	PL0185.mapped_to_Pseudomonas.dd.q20.mapDamage
18	885	C.T	18	72382	C	0.0122267967174159	18	PL0185.mapped_to_Pseudomonas.dd.q20.mapDamage
19	781	C.T	19	73015	C	0.0106964322399507	19	PL0185.mapped_to_Pseudomonas.dd.q20.mapDamage
20	906	C.T	20	73717	C	0.0122902451266329	20	PL0185.mapped_to_Pseudomonas.dd.q20.mapDamage
